"","group_name","seqnames","start","end","width","strand","fb_tx_id","fb_gene_id","fb_symbol","gene_type","start_r","end_r","region_ip","signal"
"2868","Sigalova_housekeeping","chr2L",1982217,1984514,2298,"+","FBtr0077815","FBgn0031379","CG7289","mRNA",1982067,1982216,913.832480579615,913.832480579615
"2869","Sigalova_housekeeping","chr2L",2151754,2155389,3636,"+","FBtr0077830","FBgn0031392","AIF","mRNA",2151604,2151753,83.0013412237167,83.0013412237167
"2870","Sigalova_housekeeping","chr2L",2222089,2225544,3456,"+","FBtr0077837","FBgn0031401","papi","mRNA",2221939,2222088,611.266023635864,611.266023635864
"2871","Sigalova_housekeeping","chr2L",2225545,2226294,750,"-","FBtr0113015","FBgn0031403","CG15387","mRNA",2226295,2226444,284.576026469469,284.576026469469
"2872","Sigalova_housekeeping","chr2L",2420830,2422910,2081,"+","FBtr0077770","FBgn0031428","CG9886","mRNA",2420680,2420829,621.487865507603,621.487865507603
"2873","Sigalova_housekeeping","chr2L",2730104,2739830,9727,"+","FBtr0077705","FBgn0031449","CG31689","mRNA",2729954,2730103,5967.10113048553,5967.10113048553
"2874","Sigalova_housekeeping","chr2L",2764078,2765665,1588,"-","FBtr0077736","FBgn0031457","CG3077","mRNA",2765666,2765815,1049.98737359047,1049.98737359047
"2875","Sigalova_housekeeping","chr2L",2862537,2868548,6012,"+","FBtr0077627","FBgn0031474","CG2991","mRNA",2862387,2862536,2759.89671987295,2759.89671987295
"2876","Sigalova_housekeeping","chr2L",2874890,2877168,2279,"+","FBtr0077629","FBgn0031478","CG8814","mRNA",2874740,2874889,562.610063970089,562.610063970089
"2877","Sigalova_housekeeping","chr2L",2974859,2976862,2004,"-","FBtr0077676","FBgn0031483","CG9641","mRNA",2976863,2977012,135.746033072472,135.746033072472
"2878","Sigalova_housekeeping","chr2L",2999286,3016069,16784,"+","FBtr0077646","FBgn0031488","CG17265","mRNA",2999136,2999285,4924.47345113754,4924.47345113754
"2879","Sigalova_housekeeping","chr2L",3040112,3041626,1515,"+","FBtr0077655","FBgn0031500","CG17221","mRNA",3039962,3040111,185.628612935543,185.628612935543
"2880","Sigalova_housekeeping","chr2L",3294926,3303130,8205,"-","FBtr0077604","FBgn0031516","CG9663","mRNA",3303131,3303280,1987.12565040588,1987.12565040588
"2881","Sigalova_housekeeping","chr2L",3449683,3452106,2424,"+","FBtr0077517","FBgn0031534","Snx1","mRNA",3449533,3449682,2230.81431007385,2230.81431007385
"2882","Sigalova_housekeeping","chr2L",3452466,3453755,1290,"+","FBtr0113019","FBgn0031535","CG12795","mRNA",3452316,3452465,42.9317268431187,42.9317268431187
"2883","Sigalova_housekeeping","chr2L",3514872,3517264,2393,"+","FBtr0333250","FBgn0031544","CG17593","mRNA",3514722,3514871,132.883918017149,132.883918017149
"2884","Sigalova_housekeeping","chr2L",3867697,3871425,3729,"+","FBtr0077504","FBgn0031575","Cep97","mRNA",3867547,3867696,2912.40655487776,2912.40655487776
"2885","Sigalova_housekeeping","chr2L",4189526,4197380,7855,"-","FBtr0077481","FBgn0031589","CG3714","mRNA",4197381,4197530,255.954867780209,255.954867780209
"2886","Sigalova_housekeeping","chr2L",4224650,4226980,2331,"-","FBtr0334790","FBgn0031590","CG3702","mRNA",4226981,4227130,945.724623799324,945.724623799324
"2887","Sigalova_housekeeping","chr2L",4392770,4393876,1107,"-","FBtr0077460","FBgn0031600","CG3652","mRNA",4393877,4394026,1657.16465979815,1657.16465979815
"2888","Sigalova_housekeeping","chr2L",4796600,4801923,5324,"-","FBtr0077417","FBgn0031629","Clect27","mRNA",4801924,4802073,194.214958041906,194.214958041906
"2889","Sigalova_housekeeping","chr2L",4849439,4850419,981,"-","FBtr0077408","FBgn0031639","mRpS2","mRNA",4850420,4850569,195.032703012228,195.032703012228
"2890","Sigalova_housekeeping","chr2L",4944256,4945361,1106,"-","FBtr0079058","FBgn0031651","mRpL24","mRNA",4945362,4945511,148.829988628626,148.829988628626
"2891","Sigalova_housekeeping","chr2L",4948206,4949784,1579,"-","FBtr0079057","FBgn0031652","jet","mRNA",4949785,4949934,174.589024543762,174.589024543762
"2892","Sigalova_housekeeping","chr2L",4969004,4970216,1213,"+","FBtr0078994","FBgn0031657","CG3756","mRNA",4968854,4969003,731.065989911556,731.065989911556
"2893","Sigalova_housekeeping","chr2L",4971702,4973687,1986,"+","FBtr0078995","FBgn0031659","CG14043","mRNA",4971552,4971701,144.332378208637,144.332378208637
"2894","Sigalova_housekeeping","chr2L",4973976,4975316,1341,"+","FBtr0331227","FBgn0031660","mRpL28","mRNA",4973826,4973975,451.805317252874,451.805317252874
"2895","Sigalova_housekeeping","chr2L",5072170,5093592,21423,"-","FBtr0079026","FBgn0031681","Pgant5","mRNA",5093593,5093742,754.371780633926,754.371780633926
"2896","Sigalova_housekeeping","chr2L",5093976,5095910,1935,"+","FBtr0329981","FBgn0031682","CG5828","mRNA",5093826,5093975,900.339654028416,900.339654028416
"2897","Sigalova_housekeeping","chr2L",5096371,5099294,2924,"+","FBtr0329982","FBgn0031683","CG4230","mRNA",5096221,5096370,4223.25526657701,4223.25526657701
"2898","Sigalova_housekeeping","chr2L",5518893,5519896,1004,"-","FBtr0079130","FBgn0031708","CG7382","mRNA",5519897,5520046,515.180721104145,515.180721104145
"2899","Sigalova_housekeeping","chr2L",5530620,5532223,1604,"-","FBtr0079128","FBgn0031713","CG7277","mRNA",5532224,5532373,278.442919433117,278.442919433117
"2900","Sigalova_housekeeping","chr2L",5547290,5549614,2325,"+","FBtr0079102","FBgn0031717","Oscillin","mRNA",5547140,5547289,485.332958459854,485.332958459854
"2901","Sigalova_housekeeping","chr2L",5724656,5760047,35392,"+","FBtr0079135","FBgn0031736","CG11030","mRNA",5724506,5724655,1669.43083655834,1669.43083655834
"2902","Sigalova_housekeeping","chr2L",5768253,5800253,32001,"-","FBtr0301234","FBgn0031738","CG9171","mRNA",5800254,5800403,2548.10022097826,2548.10022097826
"2903","Sigalova_housekeeping","chr2L",5949450,5955235,5786,"+","FBtr0273412","FBgn0031752","CG9044","mRNA",5949300,5949449,480.426472693682,480.426472693682
"2904","Sigalova_housekeeping","chr2L",6069790,6070686,897,"-","FBtr0343128","FBgn0031777","CG9154","mRNA",6070687,6070836,358.173267543316,358.173267543316
"2905","Sigalova_housekeeping","chr2L",6096698,6098966,2269,"-","FBtr0079211","FBgn0031779","CG9175","mRNA",6098967,6099116,2709.19638323784,2709.19638323784
"2906","Sigalova_housekeeping","chr2L",6426724,6448022,21299,"-","FBtr0345720","FBgn0031813","CG9527","mRNA",6448023,6448172,940.409257173538,940.409257173538
"2907","Sigalova_housekeeping","chr2L",6448464,6455929,7466,"-","FBtr0339788","FBgn0031814","retm","mRNA",6455930,6456079,9983.46628570557,9983.46628570557
"2908","Sigalova_housekeeping","chr2L",6466217,6467698,1482,"-","FBtr0079270","FBgn0031817","CG9531","mRNA",6467699,6467848,4183.18565964699,4183.18565964699
"2909","Sigalova_housekeeping","chr2L",6474438,6476975,2538,"-","FBtr0079267","FBgn0031818","CG9536","mRNA",6476976,6477125,2627.01279908419,2627.01279908419
"2910","Sigalova_housekeeping","chr2L",6490155,6490843,689,"-","FBtr0079264","FBgn0031822","Phf5a","mRNA",6490844,6490993,372.074977368116,372.074977368116
"2911","Sigalova_housekeeping","chr2L",6564363,6566181,1819,"-","FBtr0079330","FBgn0031834","CG13766","mRNA",6566182,6566331,2103.65458610654,2103.65458610654
"2912","Sigalova_housekeeping","chr2L",6649388,6654574,5187,"+","FBtr0079295","FBgn0031842","Tango1","mRNA",6649238,6649387,1916.79936891794,1916.79936891794
"2913","Sigalova_housekeeping","chr2L",6960377,6961653,1277,"+","FBtr0343774","FBgn0031877","CG10399","mRNA",6960227,6960376,888.073440074921,888.073440074921
"2914","Sigalova_housekeeping","chr2L",7030493,7032606,2114,"-","FBtr0079426","FBgn0031882","Rab30","mRNA",7032607,7032756,2208.73511838913,2208.73511838913
"2915","Sigalova_housekeeping","chr2L",7056301,7063586,7286,"+","FBtr0110978","FBgn0031885","Mnn1","mRNA",7056151,7056300,3558.0179541111,3558.0179541111
"2916","Sigalova_housekeeping","chr2L",7384486,7388253,3768,"-","FBtr0079469","FBgn0031904","CG5149","mRNA",7388254,7388403,552.388224810362,552.388224810362
"2917","Sigalova_housekeeping","chr2L",7796546,7799847,3302,"-","FBtr0079493","FBgn0031950","Herp","mRNA",7799848,7799997,218.338500529528,218.338500529528
"2918","Sigalova_housekeeping","chr2L",7986786,7994184,7399,"-","FBtr0300183","FBgn0031969","pes","mRNA",7994185,7994334,1601.55784609914,1601.55784609914
"2919","Sigalova_housekeeping","chr2L",8008302,8009477,1176,"-","FBtr0343383","FBgn0031974","CG12560","mRNA",8009478,8009627,812.840705066919,812.840705066919
"2920","Sigalova_housekeeping","chr2L",8043471,8054326,10856,"+","FBtr0344788","FBgn0031981","CG7466","mRNA",8043321,8043470,2393.13711595535,2393.13711595535
"2921","Sigalova_housekeeping","chr2L",8117292,8124010,6719,"-","FBtr0339674","FBgn0031985","mon2","mRNA",8124011,8124160,5681.29848188162,5681.29848188162
"2922","Sigalova_housekeeping","chr2L",8125668,8126890,1223,"-","FBtr0079642","FBgn0031987","CG12375","mRNA",8126891,8127040,4136.16520881653,4136.16520881653
"2923","Sigalova_housekeeping","chr2L",8127001,8133989,6989,"+","FBtr0079576","FBgn0031988","CG8668","mRNA",8126851,8127000,4483.29888534546,4483.29888534546
"2924","Sigalova_housekeeping","chr2L",8161796,8162418,623,"-","FBtr0079640","FBgn0031992","CG8498","mRNA",8162419,8162568,74.414993673563,74.414993673563
"2925","Sigalova_housekeeping","chr2L",8190954,8196918,5965,"-","FBtr0079638","FBgn0031995","CG8475","mRNA",8196919,8197068,1238.88696670532,1238.88696670532
"2926","Sigalova_housekeeping","chr2L",8213117,8214135,1019,"+","FBtr0089935","FBgn0032001","CG8360","mRNA",8212967,8213116,684.045520782471,684.045520782471
"2927","Sigalova_housekeeping","chr2L",8214305,8215239,935,"+","FBtr0079593","FBgn0032002","CG8353","mRNA",8214155,8214304,2050.90993118286,2050.90993118286
"2928","Sigalova_housekeeping","chr2L",8220980,8239878,18899,"-","FBtr0302147","FBgn0032006","Pvr","mRNA",8239879,8240028,621.078983664513,621.078983664513
"2929","Sigalova_housekeeping","chr2L",8306696,8308192,1497,"-","FBtr0079613","FBgn0032015","Ostgamma","mRNA",8308193,8308342,54.3801879584789,54.3801879584789
"2930","Sigalova_housekeeping","chr2L",8311399,8317011,5613,"+","FBtr0079600","FBgn0032018","CG7806","mRNA",8311249,8311398,17.1726909279823,17.1726909279823
"2931","Sigalova_housekeeping","chr2L",8320328,8321285,958,"+","FBtr0079601","FBgn0032020","strat","mRNA",8320178,8320327,733.519223242998,733.519223242998
"2932","Sigalova_housekeeping","chr2L",8355686,8362469,6784,"-","FBtr0079608","FBgn0032026","CG7627","mRNA",8362470,8362619,1058.98260599375,1058.98260599375
"2933","Sigalova_housekeeping","chr2L",8375502,8376797,1296,"-","FBtr0079723","FBgn0032031","CG13390","mRNA",8376798,8376947,34.3453813791275,34.3453813791275
"2934","Sigalova_housekeeping","chr2L",8377035,8378206,1172,"+","FBtr0079651","FBgn0032032","CG17294","mRNA",8376885,8377034,365.12411993742,365.12411993742
"2935","Sigalova_housekeeping","chr2L",8412411,8415256,2846,"-","FBtr0079710","FBgn0032042","CG13398","mRNA",8415257,8415406,153.736470878124,153.736470878124
"2936","Sigalova_housekeeping","chr2L",8516753,8517380,628,"-","FBtr0079696","FBgn0032053","mRpL51","mRNA",8517381,8517530,249.412893086672,249.412893086672
"2937","Sigalova_housekeeping","chr2L",8939785,8941763,1979,"-","FBtr0100481","FBgn0032076","CG9510","mRNA",8941764,8941913,899.113021254539,899.113021254539
"2938","Sigalova_housekeeping","chr2L",8943455,8951216,7762,"-","FBtr0079788","FBgn0032078","C1GalTA","mRNA",8951217,8951366,341.818325102329,341.818325102329
"2939","Sigalova_housekeeping","chr2L",8953481,8958113,4633,"-","FBtr0079787","FBgn0032079","CG31886","mRNA",8958114,8958263,878.669353246689,878.669353246689
"2940","Sigalova_housekeeping","chr2L",8977834,8984872,7039,"-","FBtr0079784","FBgn0032084","CG13101","mRNA",8984873,8985022,781.766307681799,781.766307681799
"2941","Sigalova_housekeeping","chr2L",9495474,9520696,25223,"+","FBtr0089853","FBgn0032120","CG33298","mRNA",9495324,9495473,984.567601621151,984.567601621151
"2942","Sigalova_housekeeping","chr2L",9521210,9540045,18836,"+","FBtr0079827","FBgn0032123","Oatp30B","mRNA",9521060,9521209,458.347300678492,458.347300678492
"2943","Sigalova_housekeeping","chr2L",9616836,9623109,6274,"+","FBtr0079842","FBgn0032135","GlcAT-S","mRNA",9616686,9616835,670.961576581001,670.961576581001
"2944","Sigalova_housekeeping","chr2L",9782384,9788499,6116,"+","FBtr0079869","FBgn0032147","IP3K1","mRNA",9782234,9782383,2258.61771583557,2258.61771583557
"2945","Sigalova_housekeeping","chr2L",9790882,9791958,1077,"+","FBtr0303447","FBgn0032149","CG4036","mRNA",9790732,9790881,9248.72046279907,9248.72046279907
"2946","Sigalova_housekeeping","chr2L",9918618,9919901,1284,"+","FBtr0079877","FBgn0032160","CG4598","mRNA",9918468,9918617,195.032704621553,195.032704621553
"2947","Sigalova_housekeeping","chr2L",9921633,9922766,1134,"+","FBtr0079879","FBgn0032162","CG4592","mRNA",9921483,9921632,73.188373029232,73.188373029232
"2948","Sigalova_housekeeping","chr2L",9957295,9959360,2066,"+","FBtr0343739","FBgn0032170","CG4658","mRNA",9957145,9957294,3911.28473353386,3911.28473353386
"2949","Sigalova_housekeeping","chr2L",9956175,9957019,845,"-","FBtr0079891","FBgn0032171","CG5846","mRNA",9957020,9957169,231.013578206301,231.013578206301
"2950","Sigalova_housekeeping","chr2L",9960450,9963755,3306,"-","FBtr0079890","FBgn0032172","CG5850","mRNA",9963756,9963905,419.095439970493,419.095439970493
"2951","Sigalova_housekeeping","chr2L",10209853,10210681,829,"-","FBtr0079958","FBgn0032193","CG5727","mRNA",10210682,10210831,109.169248878956,109.169248878956
"2952","Sigalova_housekeeping","chr2L",10211170,10213721,2552,"+","FBtr0079947","FBgn0032194","CG4901","mRNA",10211020,10211169,340.591708391905,340.591708391905
"2953","Sigalova_housekeeping","chr2L",10268872,10269904,1033,"+","FBtr0079985","FBgn0032205","CG4957","mRNA",10268722,10268871,313.606043308973,313.606043308973
"2954","Sigalova_housekeeping","chr2L",10281943,10292365,10423,"-","FBtr0080074","FBgn0032208","Ufd4","mRNA",10292366,10292515,2143.72420877218,2143.72420877218
"2955","Sigalova_housekeeping","chr2L",10295859,10299847,3989,"-","FBtr0080070","FBgn0032210","CYLD","mRNA",10299848,10299997,283.349402815104,283.349402815104
"2956","Sigalova_housekeeping","chr2L",10304069,10306594,2526,"-","FBtr0080064","FBgn0032213","CG5390","mRNA",10306595,10306744,677.912418544292,677.912418544292
"2957","Sigalova_housekeeping","chr2L",10314792,10317569,2778,"+","FBtr0079988","FBgn0032217","CG4972","mRNA",10314642,10314791,348.360301464796,348.360301464796
"2958","Sigalova_housekeeping","chr2L",10331471,10333129,1659,"+","FBtr0079992","FBgn0032222","CG5037","mRNA",10331321,10331470,127.977433890104,127.977433890104
"2959","Sigalova_housekeeping","chr2L",10333914,10338441,4528,"+","FBtr0079993","FBgn0032223","GATAd","mRNA",10333764,10333913,975.572387456894,975.572387456894
"2960","Sigalova_housekeeping","chr2L",10366692,10367946,1255,"+","FBtr0080003","FBgn0032231","CG5056","mRNA",10366542,10366691,873.762863427401,873.762863427401
"2961","Sigalova_housekeeping","chr2L",10423334,10425482,2149,"+","FBtr0080020","FBgn0032246","Wdfy2","mRNA",10423184,10423333,161.913941919804,161.913941919804
"2962","Sigalova_housekeeping","chr2L",10485538,10488622,3085,"-","FBtr0080038","FBgn0032258","CG7456","mRNA",10488623,10488772,387.203288674355,387.203288674355
"2963","Sigalova_housekeeping","chr2L",10507081,10508032,952,"+","FBtr0337004","FBgn0032261","CG6094","mRNA",10506931,10507080,57.651176482439,57.651176482439
"2964","Sigalova_housekeeping","chr2L",10740782,10743935,3154,"-","FBtr0080119","FBgn0032296","CG6729","mRNA",10743936,10744085,861.496665328741,861.496665328741
"2965","Sigalova_housekeeping","chr2L",10768234,10769952,1719,"-","FBtr0080191","FBgn0032298","CG6724","mRNA",10769953,10770102,1319.02620211244,1319.02620211244
"2966","Sigalova_housekeeping","chr2L",11496804,11498948,2145,"-","FBtr0080248","FBgn0032361","CG6488","mRNA",11498949,11499098,480.835343837738,480.835343837738
"2967","Sigalova_housekeeping","chr2L",11999654,12001244,1591,"+","FBtr0080290","FBgn0032393","CG12264","mRNA",11999504,11999653,0,0
"2968","Sigalova_housekeeping","chr2L",12001234,12002266,1033,"-","FBtr0080313","FBgn0032394","CG6746","mRNA",12002267,12002416,437.085872501135,437.085872501135
"2969","Sigalova_housekeeping","chr2L",12036003,12038511,2509,"-","FBtr0080309","FBgn0032397","Tom70","mRNA",12038512,12038661,643.567029684782,643.567029684782
"2970","Sigalova_housekeeping","chr2L",12038631,12040689,2059,"-","FBtr0080308","FBgn0032398","CG6766","mRNA",12040690,12040839,349.178054481745,349.178054481745
"2971","Sigalova_housekeeping","chr2L",12093762,12095250,1489,"+","FBtr0080326","FBgn0032407","Pex19","mRNA",12093612,12093761,1279.77432438731,1279.77432438731
"2972","Sigalova_housekeeping","chr2L",12171204,12172586,1383,"-","FBtr0080358","FBgn0032420","CG6583","mRNA",12172587,12172736,181.539874792099,181.539874792099
"2973","Sigalova_housekeeping","chr2L",12172981,12174091,1111,"+","FBtr0080342","FBgn0032421","crok","mRNA",12172831,12172980,1651.44038832188,1651.44038832188
"2974","Sigalova_housekeeping","chr2L",12428028,12430021,1994,"+","FBtr0080367","FBgn0032430","CG6388","mRNA",12427878,12428027,79.7303501367569,79.7303501367569
"2975","Sigalova_housekeeping","chr2L",12441475,12445924,4450,"-","FBtr0080384","FBgn0032433","Oatp33Ea","mRNA",12445925,12446074,603.088549971581,603.088549971581
"2976","Sigalova_housekeeping","chr2L",12690336,12692934,2599,"-","FBtr0080411","FBgn0032444","CCT4","mRNA",12692935,12693084,1375.04186871648,1375.04186871648
"2977","Sigalova_housekeeping","chr2L",12704725,12706683,1959,"+","FBtr0080397","FBgn0032451","spict","mRNA",12704575,12704724,738.425701081753,738.425701081753
"2978","Sigalova_housekeeping","chr2L",12707661,12708680,1020,"+","FBtr0080398","FBgn0032453","CG6180","mRNA",12707511,12707660,233.466820895672,233.466820895672
"2979","Sigalova_housekeeping","chr2L",12993757,13000635,6879,"-","FBtr0080430","FBgn0032465","CG12404","mRNA",13000636,13000785,1127.67336940765,1127.67336940765
"2980","Sigalova_housekeeping","chr2L",13013388,13019147,5760,"-","FBtr0301247","FBgn0032467","CG9934","mRNA",13019148,13019297,1985.08126604557,1985.08126604557
"2981","Sigalova_housekeeping","chr2L",13163312,13166072,2761,"-","FBtr0080493","FBgn0032474","DnaJ-H","mRNA",13166073,13166222,1073.2931804657,1073.2931804657
"2982","Sigalova_housekeeping","chr2L",13179247,13183495,4249,"+","FBtr0080436","FBgn0032477","CG5287","mRNA",13179097,13179246,284.984895080328,284.984895080328
