"","seqnames","start","end","width","strand","fb_t_id","score","nr_ctss","dominant_ctss","tpm.dominant_ctss","q_0.1","q_0.9","interquantile_width","fb_g_id","gene_name","new_start","cage_sig","TPM","cluster"
"781","chr2L",132080,132080,1,"+","FBtr0078114",9.98510385195636,2,132080,7.29751464086484,1,3,3,"FBgn0001142","Gs1",396240,333.513774722815,9.067811,"3"
"782","chr2L",7998950,7998950,1,"+","FBtr0079532",12.7315997201446,2,7998950,6.47012627237277,1,3,3,"FBgn0031971","Sirup",15997900,261.489182174206,723.9686465,"3"
"783","chr3R",7086601,7086601,1,"+","FBtr0081639",19.1548776881542,4,7086601,11.6571677745171,2,4,3,"FBgn0003884","alphaTub84B",7086601,194.33051943779,1969.434072,"3"
"784","chr3R",8669619,8669619,1,"+","FBtr0081882",10.4059765520391,3,8669619,4.44218449473078,1,3,3,"FBgn0037607","CG8036",8669619,81.0550715625286,194.9558875,"3"
"785","chr3R",8820678,8820678,1,"-","FBtr0081931",11.906691650834,2,8820678,7.81509269863429,1,3,3,"FBgn0286516","aqz",35282704,779.426251411438,36.019943,"3"
"786","chr3R",12449297,12449297,1,"+","FBtr0082632",2.42076307213121,2,12449297,1.48408335709534,1,3,3,"FBgn0038053","CG18549",12449297,14.4662917852402,29.6587315,"3"
"787","chr3R",15242691,15242691,1,"+","FBtr0083057",95.8654553805663,4,15242691,71.6276642329268,5,7,3,"FBgn0266599","Hsc70-4",30485431,1424.57905173302,3016.616829,"3"
"788","chr3R",21856262,21856262,1,"-","FBtr0084157",13.5898540220691,3,21856262,10.6870261764418,3,5,3,"FBgn0015229","glec",21856262,125.243017315865,59.4447915,"3"
"789","chr3R",30004957,30004957,1,"+","FBtr0085552",10.6421643224578,3,30004957,8.33303180088758,5,7,3,"FBgn0016685","Nlp",60009881,139.446289092302,17.343293,"3"
"790","chr3R",31747642,31747642,1,"+","FBtr0085839",2.98933782491686,2,31747642,2.14869820269184,1,3,3,"FBgn0022349","CG1910",31747642,45.6784116625786,88.3165845,"3"
"791","chr2R",14360292,14360292,1,"-","FBtr0087560",70.2014395599905,4,14360292,41.7744641851245,1,3,3,"FBgn0033926","Arc1",14360292,628.31926342845,4039.802388,"3"
"792","chr3R",11567049,11567049,1,"-","FBtr0100320",21.2665308690188,4,11567049,16.1680162845299,1,3,3,"FBgn0037912,FBgn0037913","fabp,sea",46268196,931.979889512062,11.2254015,"3"
"793","chr3L",16051971,16051971,1,"+","FBtr0112851",12.7552106987479,2,16051971,6.57871271237921,1,3,3,"FBgn0005536","Mbs",192623652,1418.22266471386,15.458465,"3"
"794","chr3L",7157071,7157071,1,"-","FBtr0299640",2.83038880212364,2,7157071,2.01527348172172,1,3,3,"FBgn0259173","corn",28628284,79.433093547821,33.78877,"3"
"795","chr3R",5264944,5264944,1,"+","FBtr0334274",8.8887793470846,3,5264944,4.13340890389028,1,3,3,"FBgn0264785","Hph",10529878,156.849671840668,58.10186,"3"
"796","chrX",3373165,3373165,1,"+","FBtr0070525",10.654115433492,2,3373165,9.53261565494662,1,4,4,"FBgn0262656","Myc",6746330,215.85460793972,131.2587625,"3"
"797","chrX",5430555,5430555,1,"+","FBtr0070777",170.175093155049,7,5430555,126.490762823692,4,7,4,"FBgn0029766","CG15784",5430555,2723.4329123199,899.880475,"3"
"798","chrX",6279268,6279268,1,"-","FBtr0070933",14.926561834934,4,6279268,8.15204706611341,3,6,4,"FBgn0086558","Ubi-p5E",6279268,131.20488512516,330.641625,"3"
"799","chr2R",22854388,22854388,1,"+","FBtr0071897",21.4981167564017,5,22854388,11.887388376184,2,5,4,"FBgn0010078","RpL23",22854388,164.69654327631,5893.68942,"3"
"800","chr3L",4236162,4236162,1,"-","FBtr0073248",8.84602060449023,4,4236162,4.18898274180744,1,4,4,"FBgn0001257","ImpL2",4236162,67.3340117931366,146.7385,"3"
"801","chrX",10786904,10786904,1,"-","FBtr0073421",8.33343156332822,2,10786904,7.13409841491037,1,4,4,"FBgn0003360,FBgn0025111","Ant2,sesB",43147616,339.826346635818,1549.3457415,"3"
"802","chrX",11807113,11807113,1,"-","FBtr0073608",20.2880169603058,3,11807113,15.82711753366,1,4,4,"FBgn0001218","Hsc70-3",11807113,232.556602209806,76.311357,"3"
"803","chr3L",15511054,15511054,1,"+","FBtr0075552",6.13654994584858,2,15511054,3.84681486034159,1,4,4,"FBgn0000565","MsrA",62044188,254.431395530701,22.4215095,"3"
"804","chr3L",14786340,14786340,1,"-","FBtr0075699",7.88272803762996,2,14786340,4.68355495163182,1,4,4,"FBgn0036449","bmm",29572694,186.220625042915,22.94027,"3"
"805","chr3L",13845991,13845991,1,"+","FBtr0075753",75.900353029479,3,13845991,54.3782204141245,1,4,4,"FBgn0029167","Hml",27691982,2311.09968972206,54.3437515,"3"
"806","chr3L",21304735,21304735,1,"+","FBtr0078339",1.86024111944316,2,21304735,0.981692509986425,1,4,4,"FBgn0037071","CG7632",42609396,83.4661210179329,50.724213,"3"
"807","chr2L",6423305,6423305,1,"-","FBtr0079275",6.87628007850968,3,6423305,5.01185370328519,1,4,4,"FBgn0011722","Tig",12846610,113.713817358017,123.9781395,"3"
"808","chr2L",9613419,9613419,1,"+","FBtr0079840",15.9990016854735,2,9613419,11.5978353741613,1,4,4,"FBgn0040070","Trx-2",9613419,207.525532752275,466.890266,"3"
"809","chr2L",16251773,16251773,1,"-","FBtr0080857",6.66221156880809,2,16251773,5.62400360403382,1,4,4,"FBgn0024734,FBgn0284225","CG46309,PRL-1",48755319,166.888407021761,101.6372355,"3"
"810","chr2L",20917453,20917453,1,"-","FBtr0081442",26.3743664765206,3,20917453,13.4006247033463,1,4,4,"FBgn0032901","sky",62752359,808.53422498703,3.413467,"3"
"811","chr2L",21142345,21142345,1,"-","FBtr0081503",2.10677180946858,2,21142345,1.20318933021111,1,4,4,"FBgn0023388","Dap160",126853884,357.185899615288,44.290543,"3"
"812","chr3R",9504664,9504664,1,"+","FBtr0082061",2.76280853367577,2,9504664,1.61390962299116,1,4,4,"FBgn0037700","CG8149",9504661,30.1600268483162,125.369023,"3"
"813","chr3R",12373040,12373040,1,"+","FBtr0082570",8.0463704551932,2,12373040,6.53681531186168,1,4,4,"FBgn0010039","GstD3",12373040,76.0137892067432,812.6890795,"3"
"814","chr3R",14569637,14569637,1,"-","FBtr0082980",5.04741819854196,2,14569637,2.95848246021666,1,4,4,"FBgn0004629","Cys",14569637,28.7572356462479,195.6086695,"3"
"815","chr3R",22750941,22750941,1,"+","FBtr0084311",4.23434138110931,2,22750941,3.13646777112375,1,4,4,"FBgn0039025,FBgn0039026","CG7029,Usp12-46",91003764,192.007148265839,26.1517645,"3"
"816","chr3R",24572491,24572491,1,"-","FBtr0084675",11.9074736155182,2,24572491,6.02326188060945,1,4,4,"FBgn0039209","REPTOR",24572491,132.870698869228,13.6636085,"3"
"817","chr3R",27948735,27948735,1,"+","FBtr0085254",20.8971234626742,2,27948735,15.066231969388,1,4,4,"FBgn0039562","Gp93",27948735,238.211604803801,311.54517,"3"
"818","chr2L",21629928,21629928,1,"-","FBtr0085919",76.3854188219715,7,21629928,35.3902956596257,5,8,4,"FBgn0022893","Df31",64889784,2541.20146867633,1222.6611255,"3"
"819","chr2R",18673532,18673532,1,"-","FBtr0086652",14.5013101908782,2,18673532,10.2929225891857,1,4,4,"FBgn0023214","edl",18673532,142.33954179287,112.941368,"3"
"820","chr2R",18627958,18627958,1,"+","FBtr0086710",5.2871701281629,2,18627958,3.35307499238495,1,4,4,"FBgn0000566","Eip55E",37255916,105.647767305374,482.288159,"3"
"821","chr2R",18171470,18171470,1,"-","FBtr0086774",22.575570180481,5,18171470,9.80181325745353,1,4,4,"FBgn0027836","Dgp-1",18171470,217.783449262381,149.792592,"3"
"822","chr2R",12027990,12027990,1,"+","FBtr0087974",2.15605374636492,2,12027990,1.20704225500535,1,4,4,"FBgn0260012","pds5",24055980,72.857505440712,50.8956825,"3"
"823","chr2R",12171277,12171277,1,"-","FBtr0088014",2.05265828106773,2,12171277,1.19933314841784,1,4,4,"FBgn0014184","Oda",12171277,13.4580352306366,37.6139165,"3"
"824","chr2R",7805566,7805566,1,"-","FBtr0088901",3.82210396396178,2,7805566,2.96456139379138,1,4,4,"FBgn0033224","Nop17l",15611132,68.2107568383217,2.5279,"3"
"825","chr3R",29867258,29867258,1,"-","FBtr0089922",10.9693501524021,3,29867258,8.03313672779398,1,4,4,"FBgn0039714","Zip99C",29867263,80.7920472025871,20.4451995,"3"
"826","chr3R",11569230,11569230,1,"+","FBtr0302027",22.6781172567761,4,11569230,15.9715030047569,3,6,4,"FBgn0263316","Mrp4",11569230,243.38440233469,119.1323455,"3"
"827","chr3R",31745926,31745926,1,"-","FBtr0339146",7.6587171826924,2,31745926,5.23020186708116,1,4,4,"FBgn0000150","awd",95237786,111.784979343414,114.615152,"3"
"828","chr3L",224106,224106,1,"+","FBtr0072499",88.6932821593734,5,224106,32.9601101908518,1,5,5,"FBgn0053229","CG33229",224106,1031.49042376876,183.009103,"3"
"829","chr3L",749406,749406,1,"+","FBtr0072578",2.58807894053948,2,749406,1.73053637036908,1,5,5,"FBgn0000575","emc",749406,12.3621038198471,31.739781,"3"
"830","chr3L",1463819,1463819,1,"+","FBtr0072694",4.52794017404604,2,1463819,2.70005471900553,1,5,5,"FBgn0004635","rho",2927638,73.5589022636414,11.5422985,"3"
"831","chrX",13755397,13755397,1,"-","FBtr0073840",61.4733698054101,7,13755397,37.8563812180446,5,9,5,"FBgn0030520","Pdcd4",55021588,3021.78910326958,399.1543035,"3"
"832","chrX",15076210,15076210,1,"-","FBtr0073967",4.98788542132325,3,15076210,2.38356625645923,1,5,5,"FBgn0030608","Lsd-2",75381050,3384.45469945669,51.1960185,"3"
"833","chrX",17627893,17627893,1,"-","FBtr0074487",5.64398241861845,2,17627893,4.03007279562729,1,5,5,"FBgn0030850","stas",35255786,110.382191300392,137.443595,"3"
"834","chr3L",17961692,17961692,1,"-","FBtr0075151",9.20585599767458,2,17961692,7.88090733251138,1,5,5,"FBgn0000568","Eip75B",17961814,221.15891379118,28.6589625,"3"
"835","chr3L",11696961,11696961,1,"-","FBtr0076130",2.72506561260888,2,11696961,1.75151611610751,1,5,5,"FBgn0036194","Dph1",11696961,45.7660869657993,32.427417,"3"
"836","chr3R",5467096,5467096,1,"-","FBtr0078769",5.33806198341914,3,5467096,2.0387873768453,1,5,5,"FBgn0037328","RpL35A",5467096,42.9166666567326,2022.5614645,"3"
"837","chr2L",5980098,5980098,1,"-","FBtr0079235",4.95091265412313,2,5980098,3.95703888583289,1,5,5,"FBgn0000308","chic",11960196,87.060776591301,626.875666,"3"
"838","chr2L",8239875,8239875,1,"-","FBtr0079625",12.1944493492647,3,8239875,9.5794783583558,1,5,5,"FBgn0032006","Pvr",90638702,1707.98686641455,142.04149,"3"
"839","chr2L",9782388,9782388,1,"+","FBtr0079869",4.70586074500947,2,9782388,2.3642339662397,1,5,5,"FBgn0032147","IP3K1",9782392,36.735614836216,29.0587935,"3"
"840","chr2L",10396261,10396261,1,"-","FBtr0080050",4.65740445951341,2,10396261,3.18427286551031,1,5,5,"FBgn0262782","Mdh1",20792522,106.69986140728,50.5020255,"3"
"841","chr2L",18443223,18443223,1,"-","FBtr0081089",3.82935417173176,2,18443223,2.96759962770055,1,5,5,"FBgn0261597","RpS26",92216115,188.017957091331,4009.6849685,"3"
"842","chr3R",12369261,12369261,1,"-","FBtr0082607",17.2378007283296,4,12369261,9.301875435737,1,5,5,"FBgn0001149","GstD1",24738522,322.37911260128,1700.52048,"3"
"843","chr3R",14625788,14625788,1,"+","FBtr0082962",10.5845240379896,3,14625788,6.44290470572587,1,5,5,"FBgn0013981","His4r",58503152,609.513104319572,366.488631,"3"
"844","chr3R",17078094,17078094,1,"-","FBtr0083423",2.41054091497261,2,17078094,1.33245862332367,1,5,5,"FBgn0038475","Keap1",17078094,18.8061791658401,38.144738,"3"
"845","chr3R",18573126,18573126,1,"+","FBtr0083632",3.96942204326643,2,18573126,2.5145913257533,1,5,5,"FBgn0023083,FBgn0038627","CG7694,fray",74292504,166.406191468239,34.5760935,"3"
"846","chr3R",18399165,18399165,1,"-","FBtr0083656",6.76051141151287,2,18399165,5.75449563760325,1,5,5,"FBgn0028670","Vha100-2",18399165,81.0112345814705,98.6508015,"3"
"847","chr3R",18914941,18914941,1,"+","FBtr0083700",23.9186067709178,3,18914941,18.3901483516543,19,23,5,"FBgn0261113","Xrp1",18914941,305.151087582111,145.941526,"3"
"848","chr2R",6675829,6675829,1,"+","FBtr0086120",2.07636461977695,2,6675829,1.16447825713396,1,5,5,"FBgn0033092","Rpp25",13351658,144.750595867634,39.4803805,"3"
"849","chr2R",7012259,7012259,1,"+","FBtr0086180",43.9503573706912,4,7012259,29.3835505015764,4,8,5,"FBgn0029506","Tsp42Ee",7012259,496.807542234659,793.8625565,"3"
"850","chr2R",20257381,20257381,1,"-","FBtr0086317",16.5194554129819,4,20257381,9.20960773765625,3,7,5,"FBgn0025720","Ate1",81029524,652.473612785339,49.444107,"3"
"851","chr3R",11200416,11200416,1,"+","FBtr0113220",6.93648831725721,2,11200416,5.44875911209549,1,5,5,"FBgn0261808","cu",33601248,178.592947304249,56.9673635,"3"
"852","chr2L",4981616,4981616,1,"+","FBtr0290010",6.79312115728832,2,4981616,5.9652177403941,1,5,5,"FBgn0083962","CG34126",24908080,381.16487249732,14.3258335,"3"
"853","chr2L",12461246,12461246,1,"-","FBtr0299657",8.06583506190974,3,12461246,5.49529028952014,1,5,5,"FBgn0259176","bun",12461246,67.9038946032524,93.7695675,"3"
"854","chr3R",20309541,20309541,1,"+","FBtr0302673",23.2490046225195,3,20309541,17.2293167422047,2,6,5,"FBgn0261550","CG42668",60928056,73.5150648057461,27.332912,"3"
"855","chr3L",347467,347467,1,"+","FBtr0306561",2.74963712079437,2,347467,1.8794748576143,1,5,5,"FBgn0261985","Ptpmeg",694934,67.597036421299,1.1234105,"3"
"856","chrX",13305535,13305535,1,"+","FBtr0346133",3.2595090978401,2,13305535,1.67778976936179,1,5,5,"FBgn0283680","IP3K2",13305535,22.663857281208,126.3887815,"3"
"857","chrX",6730529,6730529,1,"-","FBtr0070985",22.2281160972709,4,6730529,10.7649519073841,3,8,6,"FBgn0029896","CG3168",20191587,513.42184612155,162.809044,"3"
"858","chrX",9685624,9685624,1,"-","FBtr0071402",6.26039090745734,3,9685624,3.24673157177694,1,6,6,"FBgn0261617","nej",19371248,191.831798434258,7.4804005,"3"
"859","chr2R",20832414,20832414,1,"-","FBtr0071563",9.22659755127171,4,20832414,6.29886589582962,5,10,6,"FBgn0016984","sktl",41664828,196.741572976112,36.22552,"3"
"860","chr2R",22076015,22076015,1,"+","FBtr0071755",1.71416044652303,2,22076015,0.911886362642993,1,6,6,"FBgn0067102","GlcT",22076015,14.1594309806824,19.9676005,"3"
"861","chr3L",1795318,1795318,1,"-","FBtr0072789",16.6810904122233,4,1795318,10.0448559661592,4,9,6,"FBgn0024510,FBgn0250789","alpha-Spec,dlt",8976590,822.82515078783,202.322446,"3"
"862","chr3L",4227294,4227294,1,"-","FBtr0073249",27.4146863703149,3,4227294,20.3462191576512,1,6,6,"FBgn0001257,FBgn0287590","CG46460,ImpL2",12681882,932.812797009945,85.437738,"3"
"863","chrX",19605207,19605207,1,"+","FBtr0074733",5.10300736791918,3,19605207,2.47643284176744,1,6,6,"FBgn0031037","CG14207",58815621,135.983142077923,134.947445,"3"
"864","chr3L",16232011,16232011,1,"-","FBtr0075483",11.3610382222075,4,16232011,8.2890420642786,1,6,6,"FBgn0036580","PDCD-5",16232011,112.924751877785,90.51541,"3"
"865","chr3L",9384062,9384062,1,"+","FBtr0076454",9.99375224164413,3,9384062,7.16059983304801,1,6,6,"FBgn0001226","Hsp27",18768124,154.48246216774,557.5691535,"3"
"866","chr3L",9377375,9377375,1,"-","FBtr0076496",12.6039578307958,3,9377375,8.74909308391157,1,6,6,"FBgn0001225","Hsp26",18754750,191.656441688538,964.520804,"3"
"867","chr3L",7241343,7241343,1,"-","FBtr0076892",4.8694670767875,3,7241343,2.00517395281362,1,6,6,"FBgn0035753","RpL18",21724041,128.969185858965,2683.2983995,"3"
"868","chr2L",6967593,6967593,1,"-","FBtr0079356",30.375025508534,5,6967593,11.7650335434563,1,6,6,"FBgn0264922","smt3",13935186,931.453844070435,67.8669925,"3"
"869","chr3R",6660081,6660081,1,"-","FBtr0081697",2.43325071027235,2,6660081,1.4474933738917,1,6,6,"FBgn0024912","agt",13320162,77.8549533486366,37.048809,"3"
"870","chr3R",27292204,27292204,1,"-","FBtr0085172",2.79124661640683,2,27292204,1.74103457830437,1,6,6,"FBgn0040609","CG3348",54584408,39.8918954133987,305.7073435,"3"
"871","chr2R",6085599,6085599,1,"-","FBtr0086018",1.69818219239541,2,6085599,0.857542570170397,1,6,6,"FBgn0033062","Ars2",36513572,153.342693328857,20.414755,"3"
"872","chr2R",19451597,19451597,1,"-","FBtr0086536",12.4431996916275,3,19451597,6.64756735140635,1,6,6,"FBgn0284243","betaTub56D",19451597,206.780295073986,1361.44271,"3"
"873","chr2R",7458868,7458868,1,"-","FBtr0089329",17.6935834835001,3,7458868,9.48792794949532,1,6,6,"FBgn0025885","Inos",7458868,178.987480193377,1406.0899275,"3"
"874","chrX",8409276,8409276,1,"+","FBtr0112927",61.936851802697,8,8409276,38.6581390376139,1,6,6,"FBgn0261793","Trf2",33637104,3404.57602119446,31.6420825,"3"
"875","chr3R",9014864,9014864,1,"-","FBtr0300743",3.5358367275812,2,9014864,2.34809182736084,1,6,6,"FBgn0037655","Kcmf1",18029728,93.2418257594109,28.443767,"3"
"876","chr2R",14981269,14981269,1,"+","FBtr0301507",7.90017217710112,2,14981269,6.6892802384331,1,6,6,"FBgn0033988","pcs",14981269,79.9591410160065,35.2927025,"3"
"877","chrX",7098053,7098053,1,"-","FBtr0331247",30.1116635360233,5,7098053,20.7928606688621,6,11,6,"FBgn0264270","Sxl",127764954,6256.53966736794,48.600688,"3"
"878","chrX",9283088,9283088,1,"-","FBtr0071326",8.15766906370715,3,9283088,5.20402390577916,1,7,7,"FBgn0040236","c11.1",18566176,191.39342546463,49.0572325,"3"
"879","chr3L",3417959,3417959,1,"-","FBtr0073146",11.5857731009173,4,3417959,6.77494475593802,6,12,7,"FBgn0014388","sty",3417959,107.006721168756,302.822162,"3"
"880","chrX",10857675,10857675,1,"+","FBtr0073381",2.07879654880225,2,10857675,1.23392284795575,1,7,7,"FBgn0030243","CG2186",32573004,128.881510466337,12.8491705,"3"
"881","chr2L",7409766,7409766,1,"-","FBtr0079467",2.37934177581178,2,7409766,1.48408335709534,1,7,7,"FBgn0031909","CG5181",7409766,36.604102730751,28.714537,"3"
"882","chr2L",10292352,10292352,1,"-","FBtr0080074",4.3591314852211,3,10292352,1.82443258728985,1,7,7,"FBgn0032208","Ufd4",10292352,48.3086473345757,45.302784,"3"
"883","chr3R",24057307,24057307,1,"-","FBtr0084589",9.28281416734283,2,24057307,7.4170595771101,1,7,7,"FBgn0001230","Hsp68",24057307,72.9890171289444,152.4123425,"3"
"884","chr2R",15680047,15680047,1,"-","FBtr0087341",3.61826443087079,2,15680047,2.77762480864577,1,7,7,"FBgn0262512","Vha14-1",15680047,42.5659683942795,174.811148,"3"
"885","chr2R",12259411,12259411,1,"+","FBtr0088001",82.6691273509907,7,12259411,35.8602908962923,1,7,7,"FBgn0000253","Cam",24518822,1938.74613535404,3387.7437015,"3"
"886","chr2R",7665870,7665870,1,"+","FBtr0088923",4.74399653309799,3,7665870,1.84167978057282,1,7,7,"FBgn0033205","CG2064",7665870,37.3931733369827,160.1791795,"3"
"887","chr2L",22536645,22536645,1,"-","FBtr0111129",15.5733915674903,4,22536645,11.8325809361182,4,10,7,"FBgn0064225","RpL5",67609935,639.103243023157,268.6279845,"3"
"888","chr3R",24589164,24589164,1,"+","FBtr0304912",3.21108839873107,2,24589164,2.25387917573829,1,7,7,"FBgn0263490","mld",49178328,55.1472588777542,5.2428515,"3"
"889","chr3L",648775,648775,1,"+","FBtr0306917",33.0546894580358,6,648775,19.0107964298959,2,8,7,"FBgn0035147","Gale",648775,302.740028202534,861.7935525,"3"
"890","chr3L",23099673,23099673,1,"+","FBtr0070042",7.7655849101692,3,23099673,3.58629372204338,1,8,8,"FBgn0264492","CkIIalpha",69299004,411.368737399578,130.4585645,"3"
"891","chrX",16640414,16640414,1,"-","FBtr0074377",2.65374462255856,2,16640414,1.7793865342557,1,8,8,"FBgn0261791","SNRPG",33280828,59.3556340932846,26.1220095,"3"
"892","chrX",19243656,19243656,1,"+","FBtr0074675",2.81674199431998,2,19243656,1.47678456045071,1,8,8,"FBgn0031003","CG7889",19243656,42.7413168847561,29.5134055,"3"
"893","chr3L",9477040,9477040,1,"+","FBtr0076468",8.34544958081554,3,9477040,5.42286315579636,1,8,8,"FBgn0036004","Jarid2",9477040,90.6992639601231,26.993043,"3"
"894","chr3L",5366176,5366176,1,"-","FBtr0077155",9.50469827096133,4,5366176,5.89942266133254,13,20,8,"FBgn0035601","Uev1A",10732352,177.62852960825,220.507045,"3"
"895","chr3L",22878764,22878764,1,"-","FBtr0078568",7.33950172420402,3,22878764,3.44101868013624,1,8,8,"FBgn0044324","Chro",68636292,186.615168213844,52.7554035,"3"
"896","chr2L",19133820,19133820,1,"+","FBtr0081158",11.7725505800063,3,19133820,7.09067632617465,1,8,8,"FBgn0010300","brat",38267640,206.999491035938,20.6416725,"3"
"897","chr3R",29220178,29220178,1,"+","FBtr0085392",53.722779005992,10,29220178,13.9952410977103,3,10,8,"FBgn0029176","eEF1gamma",87660534,1223.54143548012,583.421205,"3"
"898","chr4",930665,930665,1,"-","FBtr0089243",2.01995581529544,2,930665,1.03419847891479,1,8,8,"FBgn0023213","eIF4G1",2792127,193.979821264744,187.198577,"3"
"899","chr2R",16124988,16124988,1,"+","FBtr0089589",45.5375096244665,6,16124988,30.5752971484883,2,9,8,"FBgn0086676","spin",80624940,3096.44402235746,4.389994,"3"
"900","chrX",13642182,13642182,1,"+","FBtr0345127",7.2299493844502,3,13642182,3.12448652271125,1,8,8,"FBgn0030505","NFAT",13642174,42.3029438853264,1.6499555,"3"
"901","chrX",16441584,16441584,1,"+","FBtr0074278",3.72239980854647,3,16441584,1.74802411296597,1,9,9,"FBgn0030753","rngo",32883163,70.7094804048538,20.0088515,"3"
"902","chr3L",7158094,7158094,1,"+","FBtr0076918",45.1634704092868,5,7158094,14.5253470629257,1,9,9,"FBgn0040837","CG8620",14316188,495.44856607914,86.914229,"3"
"903","chr2R",8914565,8914565,1,"+","FBtr0088651",2.36548840638939,2,8914565,1.28344023318224,1,9,9,"FBgn0002552","lin",8914565,34.0615418553352,25.246877,"3"
