submitted_id	current_id	converted_id	current_symbol
FBgn0037566	FBgn0037566	FBgn0037566	mRpL1
FBgn0050485	FBgn0050485	FBgn0050485	CG30485
FBgn0031470	FBgn0031470	FBgn0031470	CG18557
FBgn0036677	FBgn0036677	FBgn0036677	CG13023
FBgn0038323	FBgn0266722	FBgn0266722	Trs33
FBgn0016013	FBgn0016013	FBgn0016013	Faa
FBgn0004170	FBgn0004170	FBgn0004170	sc
FBgn0030592	FBgn0030592	FBgn0030592	CG9514
FBgn0040102	FBgn0040102	FBgn0040102	lectin-24Db
FBgn0033808	FBgn0033808	FBgn0033808	CG4627
FBgn0027586	FBgn0027586	FBgn0027586	CG5867
FBgn0027055	FBgn0027055	FBgn0027055	CSN3
FBgn0030746	FBgn0030746	FBgn0030746	CG9981
FBgn0036569	FBgn0036569	FBgn0036569	IleRS-m
FBgn0010411	FBgn0010411	FBgn0010411	RpS18
FBgn0039427	FBgn0039427	FBgn0039427	CG5447
FBgn0039420	FBgn0039420	FBgn0039420	CG6154
FBgn0038585	FBgn0038585	FBgn0038585	Non3
FBgn0034712	FBgn0034712	FBgn0034712	CG3264
FBgn0036474	FBgn0036474	FBgn0036474	Or71a
FBgn0032923	FBgn0032923	FBgn0032923	CG9248
FBgn0035661	FBgn0035661	FBgn0035661	CG10477
FBgn0260997	FBgn0260997	FBgn0260997	CG42598
FBgn0004895	FBgn0004895	FBgn0004895	fd64A
FBgn0000210	FBgn0283451	FBgn0283451	br
FBgn0039113	FBgn0039113	FBgn0039113	CG10217
FBgn0005593	FBgn0005593	FBgn0005593	RpL7
FBgn0035750	FBgn0035750	FBgn0035750	CG14826
FBgn0010197	FBgn0010197	FBgn0010197	Gyc32E
FBgn0017429	FBgn0017429	FBgn0017429	CG5989
FBgn0037263	FBgn0037263	FBgn0037263	slx1
FBgn0085426	FBgn0085426	FBgn0085426	Rgk3
FBgn0261014	FBgn0261014	FBgn0261014	TER94
FBgn0030181	FBgn0030181	FBgn0030181	CG12645
FBgn0036589	FBgn0036589	FBgn0036589	CG13067
FBgn0033984	FBgn0033984	FBgn0033984	Lap1
FBgn0035798	FBgn0035798	FBgn0035798	frac
FBgn0032162	FBgn0032162	FBgn0032162	CG4592
FBgn0004379	FBgn0004379	FBgn0004379	Klp67A
FBgn0034464	FBgn0034464	FBgn0034464	CG11018
FBgn0039543	FBgn0039543	FBgn0039543	CG12428
FBgn0031865	FBgn0031865	FBgn0031865	Nha1
FBgn0038871	FBgn0038871	FBgn0038871	CG3337
FBgn0035640	FBgn0035640	FBgn0035640	mad2
FBgn0004372	FBgn0004372	FBgn0004372	aly
FBgn0020368	FBgn0265262	FBgn0265262	Vha68-1
FBgn0250788	FBgn0250788	FBgn0250788	beta-Spec
FBgn0031644	FBgn0031644	FBgn0031644	CG15625
FBgn0033912	FBgn0033912	FBgn0033912	RpS23
FBgn0085440	FBgn0085440	FBgn0085440	Lgr4
FBgn0034423	FBgn0034423	FBgn0034423	tbrd-2
FBgn0038762	FBgn0270925	FBgn0270925	CG4836
FBgn0030894	FBgn0030894	FBgn0030894	Mvb12
FBgn0030829	FBgn0030829	FBgn0030829	CG12998
FBgn0031805	FBgn0031805	FBgn0031805	CG9505
FBgn0035195	FBgn0283500	FBgn0283500	Sac1
FBgn0037650	FBgn0037650	FBgn0037650	CG11977
FBgn0039157	FBgn0039157	FBgn0039157	Myo95E
FBgn0023076	FBgn0023076	FBgn0023076	Clk
FBgn0028506	FBgn0028506	FBgn0028506	CG4455
FBgn0038428	FBgn0038428	FBgn0038428	CG14894
FBgn0260470	FBgn0260470	FBgn0260470	SP555
FBgn0032105	FBgn0032105	FBgn0032105	borr
FBgn0031233	FBgn0031233	FBgn0031233	Tbc1d15-17
FBgn0035896	FBgn0035896	FBgn0035896	CG6983
FBgn0029804	FBgn0029804	FBgn0029804	CG3097
FBgn0030914	FBgn0030914	FBgn0030914	CG6106
FBgn0031397	FBgn0031397	FBgn0031397	CG15385
FBgn0027504	FBgn0027504	FBgn0027504	CG8878
FBgn0052436	FBgn0052436	FBgn0052436	CG32436
FBgn0011591	FBgn0011591	FBgn0011591	fng
FBgn0026320	FBgn0026320	FBgn0026320	Tom
FBgn0259481	FBgn0259481	FBgn0259481	Mob2
FBgn0039766	FBgn0039766	FBgn0039766	CG15536
FBgn0037396	FBgn0037396	FBgn0037396	CG11459
FBgn0035378	FBgn0263392	FBgn0263392	Tet
FBgn0038320	FBgn0038320	FBgn0038320	Sra-1
FBgn0026255	FBgn0026255	FBgn0026255	clumsy
FBgn0034735	FBgn0034735	FBgn0034735	CG4610
FBgn0053998	FBgn0053998	FBgn0053998	CG33998
FBgn0000097	FBgn0000097	FBgn0000097	aop
FBgn0022720	FBgn0270924	FBgn0270924	zf30C
FBgn0030763	FBgn0030763	FBgn0030763	CG9782
FBgn0041252	FBgn0041252	FBgn0041252	Femcoat
FBgn0028949	FBgn0028949	FBgn0028949	CG15254
FBgn0053251	FBgn0053251	FBgn0053251	CG33251
FBgn0003276	FBgn0262955	FBgn0262955	RpII140
FBgn0036136	FBgn0036136	FBgn0036136	Ufd1-like
FBgn0051207	FBgn0051207	FBgn0051207	CG31207
FBgn0029966	FBgn0029966	FBgn0029966	Ir7c
FBgn0038541	FBgn0038541	FBgn0038541	TyrRII
FBgn0011474	FBgn0011474	FBgn0011474	PR-Set7
FBgn0038033	FBgn0038033	FBgn0038033	CG10097
FBgn0000721	FBgn0000721	FBgn0000721	for
FBgn0087021	FBgn0087021	FBgn0087021	Spc25
FBgn0030752	FBgn0030752	FBgn0030752	CG9947
FBgn0051105	FBgn0051105	FBgn0051105	ppk22
FBgn0024804	FBgn0024804	FBgn0024804	Dbp80
FBgn0050157	FBgn0050157	FBgn0050157	CG30157
FBgn0010247	FBgn0010247	FBgn0010247	Parp
FBgn0259220	FBgn0265998	FBgn0265998	Doa
FBgn0044871	FBgn0044871	FBgn0044871	Gos28
FBgn0031523	FBgn0031523	FBgn0031523	CG15408
FBgn0026409	FBgn0026409	FBgn0026409	Mpcp
FBgn0039500	FBgn0039500	FBgn0039500	CG5984
FBgn0051065	FBgn0051065	FBgn0051065	ppk31
FBgn0032961	FBgn0032961	FBgn0032961	CG1416
FBgn0037215	FBgn0037215	FBgn0037215	beta-Man
FBgn0085403	FBgn0264895	FBgn0264895	RapGAP1
FBgn0041702	FBgn0041702	FBgn0041702	CG15107
FBgn0002069	FBgn0002069	FBgn0002069	AspRS
FBgn0019809	FBgn0019809	FBgn0019809	gcm2
FBgn0039972	FBgn0039972	FBgn0039972	CG17018
FBgn0034631	FBgn0034631	FBgn0034631	TAF1C-like
FBgn0259932	FBgn0259932	FBgn0259932	CG42455
FBgn0010014	FBgn0010014	FBgn0010014	CanB
FBgn0005694	FBgn0005694	FBgn0005694	Aef1
FBgn0051472	FBgn0051472	FBgn0051472	sgll
FBgn0034454	FBgn0034454	FBgn0034454	CG15120
FBgn0003022	FBgn0266420	FBgn0266420	Ote
FBgn0033948	FBgn0033948	FBgn0033948	CG12863
FBgn0001247	FBgn0001247	FBgn0001247	Ide
FBgn0036816	FBgn0036816	FBgn0036816	Indy
FBgn0036913	FBgn0036913	FBgn0036913	Usp32
FBgn0029134	FBgn0029134	FBgn0029134	Prosbeta5
FBgn0027572	FBgn0027572	FBgn0027572	CG5009
FBgn0260943	FBgn0260943	FBgn0260943	Rbp6
FBgn0053758	FBgn0053758	FBgn0053758	CG33758
FBgn0027107	FBgn0027107	FBgn0027107	Inx6
FBgn0031410	FBgn0031410	FBgn0031410	CG17237
FBgn0052086	FBgn0052086	FBgn0052086	CG32086
FBgn0033609	FBgn0033609	FBgn0033609	Fbl6
FBgn0051457	FBgn0051457	FBgn0051457	CG31457
FBgn0039788	FBgn0039788	FBgn0039788	Rpt6R
FBgn0038158	FBgn0038158	FBgn0038158	CG14370
FBgn0031139	FBgn0031139	FBgn0031139	CG11227
FBgn0034157	FBgn0034157	FBgn0034157	resilin
FBgn0261507	FBgn0261507	FBgn0261507	CG42655
FBgn0040837	FBgn0040837	FBgn0040837	CG8620
FBgn0037385	FBgn0037385	FBgn0037385	glob3
FBgn0052655	FBgn0052655	FBgn0052655	CG32655
FBgn0023096	FBgn0023096	FBgn0023096	btv
FBgn0036811	FBgn0036811	FBgn0036811	MED11
FBgn0085344	FBgn0085344	FBgn0085344	CG34315
FBgn0029868	FBgn0029868	FBgn0029868	ND-B16.6
FBgn0036207	FBgn0036207	FBgn0036207	CG10907
FBgn0030053	FBgn0030053	FBgn0030053	CG12081
FBgn0036494	FBgn0036494	FBgn0036494	Toll-6
FBgn0260744	FBgn0260744	FBgn0260744	Tango9
FBgn0000246	FBgn0000246	FBgn0000246	c(3)G
FBgn0039488	FBgn0039488	FBgn0039488	CG6066
FBgn0020496	FBgn0020496	FBgn0020496	CtBP
FBgn0067629	FBgn0067629	FBgn0067629	CG33332
FBgn0053970	FBgn0053970	FBgn0053970	CG33970
FBgn0003227	FBgn0003227	FBgn0003227	rec
FBgn0035315	FBgn0035315	FBgn0035315	CG8960
FBgn0040636	FBgn0040636	FBgn0040636	CG13255
FBgn0033564	FBgn0033564	FBgn0033564	Pex6
FBgn0013998	FBgn0266464	FBgn0266464	Nsf2
FBgn0031238	FBgn0031238	FBgn0031238	CG3645
FBgn0038306	FBgn0038306	FBgn0038306	Art3
FBgn0032509	FBgn0032509	FBgn0032509	CG6523
FBgn0035552	FBgn0035552	FBgn0035552	CG11350
FBgn0016920	FBgn0016920	FBgn0016920	nompC
FBgn0034585	FBgn0034585	FBgn0034585	Rbpn-5
FBgn0053237	FBgn0053237	FBgn0053237	Ste:CG33237
FBgn0050082	FBgn0050082	FBgn0050082	CG30082
FBgn0046296	FBgn0046296	FBgn0046296	CG11534
FBgn0027950	FBgn0027950	FBgn0027950	MBD-like
FBgn0085386	FBgn0085386	FBgn0085386	CG34357
FBgn0039916	FBgn0039916	FBgn0039916	Ekar
FBgn0039436	FBgn0039436	FBgn0039436	TwdlB
FBgn0031649	FBgn0031649	FBgn0031649	hoe2
FBgn0035147	FBgn0035147	FBgn0035147	Gale
FBgn0011763	FBgn0011763	FBgn0011763	Dp
FBgn0032919	FBgn0032919	FBgn0032919	CG9253
FBgn0033090	FBgn0033090	FBgn0033090	CG15909
FBgn0037083	FBgn0283479	FBgn0283479	Alp1
FBgn0051469	FBgn0051469	FBgn0051469	CG31469
FBgn0031661	FBgn0031661	FBgn0031661	Gmd
FBgn0038918	FBgn0038918	FBgn0038918	CG6690
FBgn0037322	FBgn0037322	FBgn0037322	Or83a
FBgn0035335	FBgn0035335	FBgn0035335	mRpL23
FBgn0037514	FBgn0037514	FBgn0037514	CG10919
FBgn0053958	FBgn0053958	FBgn0053958	CG33958
FBgn0000253	FBgn0000253	FBgn0000253	Cam
FBgn0259142	FBgn0265184	FBgn0265184	CG44249
FBgn0259142	FBgn0265192	FBgn0265192	Snp
FBgn0029128	FBgn0029128	FBgn0029128	tyn
FBgn0026702	FBgn0026702	FBgn0026702	l(1)G0045
FBgn0015808	FBgn0015808	FBgn0015808	ScpX
FBgn0032219	FBgn0032219	FBgn0032219	CG4995
FBgn0034087	FBgn0034087	FBgn0034087	clu
FBgn0038810	FBgn0038810	FBgn0038810	Srp72
FBgn0039163	FBgn0039163	FBgn0039163	CG5515
FBgn0053179	FBgn0053179	FBgn0053179	beat-IIIb
FBgn0026619	FBgn0026619	FBgn0026619	Taz
FBgn0040235	FBgn0040235	FBgn0040235	c12.1
FBgn0038550	FBgn0038550	FBgn0038550	CG17801
FBgn0034816	FBgn0034816	FBgn0034816	CG3085
FBgn0051272	FBgn0051272	FBgn0051272	CG31272
FBgn0034838	FBgn0034838	FBgn0034838	CG12782
FBgn0034618	FBgn0034618	FBgn0034618	CG9485
FBgn0015037	FBgn0015037	FBgn0015037	Cyp4p1
FBgn0035483	FBgn0035483	FBgn0035483	Mul1
FBgn0033258	FBgn0033258	FBgn0033258	CG8712
FBgn0038704	FBgn0038704	FBgn0038704	CG5316
FBgn0040348	FBgn0040348	FBgn0040348	CG3703
FBgn0031631	FBgn0031631	FBgn0031631	CG3225
FBgn0032482	FBgn0032482	FBgn0032482	Pect
FBgn0015376	FBgn0015376	FBgn0015376	cutlet
FBgn0032968	FBgn0032968	FBgn0032968	CG11634
FBgn0020637	FBgn0020637	FBgn0020637	Lcp65Ag2
FBgn0022709	FBgn0022709	FBgn0022709	Adk1
FBgn0051337	FBgn0051337	FBgn0051337	CG31337
FBgn0031692	FBgn0031692	FBgn0031692	TpnC25D
FBgn0035228	FBgn0035228	FBgn0035228	CG12091
FBgn0037754	FBgn0037754	FBgn0037754	CG8500
FBgn0032175	FBgn0032175	FBgn0032175	CG13131
FBgn0035589	FBgn0035589	FBgn0035589	CHMP2B
FBgn0036992	FBgn0036992	FBgn0036992	CG11796
FBgn0261294	FBgn0261294	FBgn0261294	CheB74a
FBgn0051709	FBgn0051709	FBgn0051709	CG31709
FBgn0039052	FBgn0039052	FBgn0039052	CG6733
FBgn0028855	FBgn0028855	FBgn0028855	CG15282
FBgn0037625	FBgn0037625	FBgn0037625	CG11768
FBgn0037845	FBgn0037845	FBgn0037845	CG14694
FBgn0039904	FBgn0039904	FBgn0039904	Hcf
FBgn0002522	FBgn0002522	FBgn0002522	lab
FBgn0030276	FBgn0030276	FBgn0030276	Dlic
FBgn0041248	FBgn0041248	FBgn0041248	Gr23a
FBgn0040367	FBgn0040367	FBgn0040367	CG11382
FBgn0015381	FBgn0015381	FBgn0015381	dsf
FBgn0025286	FBgn0025286	FBgn0025286	RpL31
FBgn0033665	FBgn0033665	FBgn0033665	Zip48C
FBgn0034275	FBgn0034275	FBgn0034275	CG5002
FBgn0086736	FBgn0266465	FBgn0266465	GckIII
FBgn0050039	FBgn0050039	FBgn0050039	CG30039
FBgn0020377	FBgn0020377	FBgn0020377	Sr-CII
FBgn0031231	FBgn0031231	FBgn0031231	mRpL10
FBgn0030099	FBgn0030099	FBgn0030099	CG12056
FBgn0038771	FBgn0038771	FBgn0038771	CG4390
FBgn0029913	FBgn0029913	FBgn0029913	Cht11
FBgn0003165	FBgn0003165	FBgn0003165	pum
FBgn0260653	FBgn0260653	FBgn0260653	serp
FBgn0261593	FBgn0261593	FBgn0261593	RpS10b
FBgn0030274	FBgn0030274	FBgn0030274	Lint-1
FBgn0036689	FBgn0036689	FBgn0036689	CG7730
FBgn0037715	FBgn0037715	FBgn0037715	CG9399
FBgn0039476	FBgn0039476	FBgn0039476	CG6271
FBgn0011659	FBgn0011659	FBgn0011659	Mlh1
FBgn0027509	FBgn0027509	FBgn0027509	TBCD
FBgn0032791	FBgn0032791	FBgn0032791	CG18094
FBgn0014189	FBgn0014189	FBgn0014189	Hel25E
FBgn0058232	FBgn0267430	FBgn0267430	Pzl
FBgn0036233	FBgn0264488	FBgn0264488	CG43896
FBgn0042693	FBgn0042693	FBgn0042693	PP2A-B'
FBgn0035260	FBgn0035260	FBgn0035260	CG7991
FBgn0000723	FBgn0000723	FBgn0000723	FER
FBgn0037529	FBgn0037529	FBgn0037529	mRpS9
FBgn0038476	FBgn0038476	FBgn0038476	kuk
FBgn0051780	FBgn0051780	FBgn0051780	CG31780
FBgn0038595	FBgn0038595	FBgn0038595	CG7142
FBgn0032416	FBgn0032416	FBgn0032416	Gr33a
FBgn0036380	FBgn0036380	FBgn0036380	CG8757
FBgn0024806	FBgn0024806	FBgn0024806	DIP2
FBgn0033960	FBgn0033960	FBgn0033960	CG10151
FBgn0015558	FBgn0015558	FBgn0015558	tty
FBgn0035034	FBgn0035034	FBgn0035034	CG3565
FBgn0032957	FBgn0032957	FBgn0032957	CG2225
FBgn0260233	FBgn0260233	FBgn0260233	CG42507
FBgn0003660	FBgn0003660	FBgn0003660	Syb
FBgn0004168	FBgn0004168	FBgn0004168	5-HT1A
FBgn0034067	FBgn0034067	FBgn0034067	CG8399
FBgn0032061	FBgn0032061	FBgn0032061	CG9314
FBgn0004903	FBgn0004903	FBgn0004903	Rb97D
FBgn0025633	FBgn0025633	FBgn0025633	CG13366
FBgn0038722	FBgn0038722	FBgn0038722	Nup58
FBgn0038568	FBgn0038568	FBgn0038568	CG14315
FBgn0033650	FBgn0033650	FBgn0033650	CG13193
FBgn0003002	FBgn0003002	FBgn0003002	opa
FBgn0031461	FBgn0031461	FBgn0031461	daw
FBgn0013432	FBgn0013432	FBgn0013432	bcn92
FBgn0029798	FBgn0029798	FBgn0029798	CG4078
FBgn0053861	FBgn0053861	FBgn0053861	His1:CG33861
FBgn0052499	FBgn0052499	FBgn0052499	Cda4
FBgn0024227	FBgn0024227	FBgn0024227	aurB
FBgn0037156	FBgn0037156	FBgn0037156	CG11523
FBgn0034253	FBgn0034253	FBgn0034253	CG10936
FBgn0051810	FBgn0051810	FBgn0051810	CG31810
FBgn0027499	FBgn0027499	FBgn0027499	wde
FBgn0032154	FBgn0032154	FBgn0032154	mtDNA-helicase
FBgn0031377	FBgn0031377	FBgn0031377	CG15356
FBgn0037797	FBgn0037797	FBgn0037797	CG12420
FBgn0050160	FBgn0050160	FBgn0050160	CG30160
FBgn0032838	FBgn0264443	FBgn0264443	CG43861
FBgn0040354	FBgn0040354	FBgn0040354	CG14418
FBgn0038243	FBgn0038243	FBgn0038243	CG8066
FBgn0031058	FBgn0031058	FBgn0031058	CG14227
FBgn0260945	FBgn0260945	FBgn0260945	Atg1
FBgn0013765	FBgn0013765	FBgn0013765	cnn
FBgn0039224	FBgn0039224	FBgn0039224	CG13634
FBgn0028573	FBgn0028573	FBgn0028573	prc
FBgn0034753	FBgn0034753	FBgn0034753	CG2852
FBgn0053828	FBgn0053828	FBgn0053828	His1:CG33828
FBgn0030619	FBgn0263994	FBgn0263994	CG43737
FBgn0036053	FBgn0036053	FBgn0036053	iPLA2-VIA
FBgn0037551	FBgn0037551	FBgn0037551	Gie
FBgn0035666	FBgn0035666	FBgn0035666	Jon65Aii
FBgn0041210	FBgn0041210	FBgn0041210	HDAC4
FBgn0015032	FBgn0015032	FBgn0015032	Cyp4c3
FBgn0033402	FBgn0033402	FBgn0033402	Myd88
FBgn0035903	FBgn0035903	FBgn0035903	CG6765
FBgn0052280	FBgn0052280	FBgn0052280	CG32280
FBgn0020238	FBgn0020238	FBgn0020238	14-3-3epsilon
FBgn0003892	FBgn0003892	FBgn0003892	ptc
FBgn0037632	FBgn0037632	FBgn0037632	Tcp-1eta
FBgn0032465	FBgn0032465	FBgn0032465	CG12404
FBgn0040602	FBgn0040602	FBgn0040602	CG14545
FBgn0039589	FBgn0039589	FBgn0039589	CG9986
FBgn0024734	FBgn0024734	FBgn0024734	PRL-1
FBgn0085388	FBgn0283680	FBgn0283680	IP3K2
FBgn0050290	FBgn0050290	FBgn0050290	Ppcdc
FBgn0043005	FBgn0043005	FBgn0043005	prt
FBgn0040699	FBgn0040699	FBgn0040699	CG15024
FBgn0024285	FBgn0024285	FBgn0024285	Srp54
FBgn0000463	FBgn0000463	FBgn0000463	Dl
FBgn0052856	FBgn0052856	FBgn0052856	CG32856
FBgn0038333	FBgn0262483	FBgn0262483	Rbp
FBgn0024920	FBgn0024920	FBgn0024920	Ts
FBgn0050361	FBgn0050361	FBgn0050361	mtt
FBgn0035046	FBgn0035046	FBgn0035046	ND-19
FBgn0086558	FBgn0086558	FBgn0086558	Ubi-p5E
FBgn0051562	FBgn0051562	FBgn0051562	CR31562
FBgn0015522	FBgn0015522	FBgn0015522	olf186-M
FBgn0261872	FBgn0261872	FBgn0261872	scaf6
FBgn0020415	FBgn0020415	FBgn0020415	Idgf2
FBgn0021944	FBgn0021944	FBgn0021944	Coprox
FBgn0033348	FBgn0033348	FBgn0033348	Spt
FBgn0259209	FBgn0259209	FBgn0259209	Mlp60A
FBgn0011335	FBgn0011335	FBgn0011335	l(3)j2D3
FBgn0030366	FBgn0030366	FBgn0030366	Usp7
FBgn0032395	FBgn0032395	FBgn0032395	CG6734
FBgn0083961	FBgn0083961	FBgn0083961	CG34125
FBgn0050280	FBgn0050280	FBgn0050280	CG30280
FBgn0053291	FBgn0264711	FBgn0264711	CG43980
FBgn0039580	FBgn0039580	FBgn0039580	Gfat2
FBgn0036063	FBgn0036063	FBgn0036063	CG6674
FBgn0051681	FBgn0051681	FBgn0051681	CG31681
FBgn0002031	FBgn0002031	FBgn0002031	l(2)37Cc
FBgn0035998	FBgn0035998	FBgn0035998	CG3437
FBgn0004811	FBgn0004811	FBgn0004811	fs(2)ltoPP43
FBgn0037834	FBgn0037834	FBgn0037834	Art1
FBgn0261799	FBgn0261799	FBgn0261799	dsx-c73A
FBgn0260639	FBgn0260639	FBgn0260639	gammaTub23C
FBgn0032198	FBgn0032198	FBgn0032198	eEF1delta
FBgn0000313	FBgn0267435	FBgn0267435	chp
FBgn0085473	FBgn0085473	FBgn0085473	CG34444
FBgn0025640	FBgn0025640	FBgn0025640	CG13369
FBgn0032287	FBgn0032287	FBgn0032287	CG6415
FBgn0003475	FBgn0003475	FBgn0003475	spir
FBgn0033603	FBgn0033603	FBgn0033603	Cpr47Ef
FBgn0037742	FBgn0037742	FBgn0037742	Rpt3R
FBgn0259916	FBgn0259916	FBgn0259916	CG42445
FBgn0038377	FBgn0038377	FBgn0038377	CG9632
FBgn0025642	FBgn0025642	FBgn0025642	CG32812
FBgn0003268	FBgn0003268	FBgn0003268	rod
FBgn0039564	FBgn0039564	FBgn0039564	CG5527
FBgn0037812	FBgn0037812	FBgn0037812	CG18545
FBgn0062449	FBgn0062449	FBgn0062449	CG13197
FBgn0040777	FBgn0040777	FBgn0040777	CG14767
FBgn0260861	FBgn0260861	FBgn0260861	Trs23
FBgn0050278	FBgn0050278	FBgn0050278	CG30278
FBgn0026370	FBgn0026370	FBgn0026370	SRPK
FBgn0037671	FBgn0037671	FBgn0037671	VhaM8.9
FBgn0038127	FBgn0038127	FBgn0038127	CG8476
FBgn0032345	FBgn0032345	FBgn0032345	CG14921
FBgn0029521	FBgn0029521	FBgn0029521	Or1a
FBgn0030494	FBgn0030494	FBgn0030494	Cpr12A
FBgn0034888	FBgn0265052	FBgn0265052	St3
FBgn0261703	FBgn0261703	FBgn0261703	gce
FBgn0029885	FBgn0029885	FBgn0029885	CG3224
FBgn0031837	FBgn0031837	FBgn0031837	DIP-iota
FBgn0030465	FBgn0030465	FBgn0030465	CG15743
FBgn0054006	FBgn0054006	FBgn0054006	CR34006
FBgn0015014	FBgn0264075	FBgn0264075	tgo
FBgn0038658	FBgn0038658	FBgn0038658	CG14292
FBgn0036335	FBgn0036335	FBgn0036335	mRpL20
FBgn0036923	FBgn0036923	FBgn0036923	CG17732
FBgn0032843	FBgn0032843	FBgn0032843	CG10730
FBgn0036690	FBgn0036690	FBgn0036690	Ilp8
FBgn0037698	FBgn0037698	FBgn0037698	CG16779
FBgn0259735	FBgn0259735	FBgn0259735	CG42389
FBgn0004656	FBgn0004656	FBgn0004656	fs(1)h
FBgn0032858	FBgn0032858	FBgn0032858	CG10949
FBgn0036949	FBgn0036949	FBgn0036949	CG7290
FBgn0052845	FBgn0052845	FBgn0052845	CG32845
FBgn0033901	FBgn0033901	FBgn0033901	O-fut1
FBgn0050080	FBgn0050080	FBgn0050080	CG30080
FBgn0040755	FBgn0040755	FBgn0040755	CG17580
FBgn0050440	FBgn0050440	FBgn0050440	CG30440
FBgn0035860	FBgn0265089	FBgn0265089	eIF4E-3
FBgn0031930	FBgn0031930	FBgn0031930	CG7025
FBgn0052344	FBgn0052344	FBgn0052344	CG32344
FBgn0010097	FBgn0010097	FBgn0010097	gammaTub37C
FBgn0036735	FBgn0036735	FBgn0036735	Edc3
FBgn0033307	FBgn0033307	FBgn0033307	CG14752
FBgn0036459	FBgn0036459	FBgn0036459	CG3349
FBgn0027790	FBgn0027790	FBgn0027790	GV1
FBgn0024740	FBgn0024740	FBgn0024740	Lip2
FBgn0037377	FBgn0037377	FBgn0037377	CG1218
FBgn0000715	FBgn0000715	FBgn0000715	FMRFa
FBgn0039869	FBgn0039869	FBgn0039869	CG1890
FBgn0038552	FBgn0038552	FBgn0038552	CG18012
FBgn0037735	FBgn0262477	FBgn0262477	FoxP
FBgn0039175	FBgn0039175	FBgn0039175	beta-PheRS
FBgn0023526	FBgn0023526	FBgn0023526	CG2865
FBgn0032129	FBgn0032129	FBgn0032129	jp
FBgn0259246	FBgn0259246	FBgn0259246	brp
FBgn0034224	FBgn0034224	FBgn0034224	insb
FBgn0036450	FBgn0036450	FBgn0036450	Tdrd3
FBgn0037074	FBgn0037074	FBgn0037074	CG7324
FBgn0003016	FBgn0003016	FBgn0003016	osp
FBgn0030086	FBgn0030086	FBgn0030086	CG7033
FBgn0036881	FBgn0036881	FBgn0036881	Cpr76Bd
FBgn0016701	FBgn0016701	FBgn0016701	Rab4
FBgn0050265	FBgn0050265	FBgn0050265	CG30265
FBgn0027547	FBgn0027547	FBgn0027547	CG1927
FBgn0033313	FBgn0033313	FBgn0033313	Cirl
FBgn0034408	FBgn0034408	FBgn0034408	sano
FBgn0029837	FBgn0029837	FBgn0029837	Tsp5D
FBgn0051041	FBgn0051041	FBgn0051041	CG31041
FBgn0026565	FBgn0026565	FBgn0026565	CG1315
FBgn0027500	FBgn0027500	FBgn0027500	spd-2
FBgn0029962	FBgn0029962	FBgn0029962	CG1402
FBgn0011270	FBgn0011270	FBgn0011270	Pglym87
FBgn0031043	FBgn0031043	FBgn0031043	NAA20
FBgn0031904	FBgn0031904	FBgn0031904	CG5149
FBgn0034808	FBgn0034808	FBgn0034808	CG9896
FBgn0034361	FBgn0034361	FBgn0034361	mRpS28
FBgn0028561	FBgn0028561	FBgn0028561	sut3
FBgn0038607	FBgn0038607	FBgn0038607	hmw
FBgn0030220	FBgn0263072	FBgn0263072	CG43347
FBgn0032025	FBgn0032025	FBgn0032025	CG7778
FBgn0000564	FBgn0000564	FBgn0000564	Eh
FBgn0259702	FBgn0259702	FBgn0259702	CG42356
FBgn0031051	FBgn0031051	FBgn0031051	Ranbp21
FBgn0033761	FBgn0033761	FBgn0033761	CG8778
FBgn0034282	FBgn0034282	FBgn0034282	Mapmodulin
FBgn0261553	FBgn0261553	FBgn0261553	CG42671
FBgn0030936	FBgn0030936	FBgn0030936	CG6481
FBgn0035236	FBgn0035236	FBgn0035236	CG12004
FBgn0029608	FBgn0029608	FBgn0029608	CG3091
FBgn0031436	FBgn0031436	FBgn0031436	ND-B17.2
FBgn0027101	FBgn0027101	FBgn0027101	Dyrk3
FBgn0033716	FBgn0033716	FBgn0033716	Den1
FBgn0028844	FBgn0028844	FBgn0028844	CG15283
FBgn0015600	FBgn0015600	FBgn0015600	toc
FBgn0001565	FBgn0001565	FBgn0001565	Hlc
FBgn0032313	FBgn0032313	FBgn0032313	CG14070
FBgn0000576	FBgn0000576	FBgn0000576	ems
FBgn0039030	FBgn0039030	FBgn0039030	CG6660
FBgn0005586	FBgn0005586	FBgn0005586	Rab3
FBgn0040294	FBgn0040294	FBgn0040294	POSH
FBgn0031626	FBgn0031626	FBgn0031626	CG15631
FBgn0032644	FBgn0032644	FBgn0032644	CG5131
FBgn0030384	FBgn0030384	FBgn0030384	CG2577
FBgn0030200	FBgn0030200	FBgn0030200	RabX2
FBgn0052170	FBgn0052170	FBgn0052170	CG32170
FBgn0034452	FBgn0034452	FBgn0034452	Oseg6
FBgn0032774	FBgn0032774	FBgn0032774	CG17549
FBgn0030802	FBgn0030802	FBgn0030802	DENR
FBgn0031496	FBgn0031496	FBgn0031496	CG17258
FBgn0035966	FBgn0263456	FBgn0263456	nwk
FBgn0036890	FBgn0036890	FBgn0036890	CG9368
FBgn0002938	FBgn0002938	FBgn0002938	ninaC
FBgn0041183	FBgn0041183	FBgn0041183	Tep1
FBgn0259923	FBgn0259923	FBgn0259923	Sep4
